,fpr,tpr,auc,precision,recall,f1,sensitivity,specificity,macro_acc,micro_acc,g_mean,confusion_matrix,model_name,best_params,fold
93,[0.  0.  0.5 0.5 1. ],[0.   0.25 0.25 1.   1.  ],0.625,0.8,1.0,0.888888888888889,1.0,0.5,0.75,0.8333333333333333,0.7071067811865476,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000001D2A83A30A0>,SVC,"{'svc__C': 0.2, 'svc__degree': 0, 'svc__gamma': 'scale', 'svc__kernel': 'sigmoid', 'svc__probability': True, 'svc__random_state': 3}",15
94,[0.  0.5 1. ],[0. 1. 1.],0.75,0.8,1.0,0.888888888888889,1.0,0.5,0.75,0.8333333333333333,0.7071067811865476,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000001D2ABEE8280>,MLPClassifier,"{'mlpclassifier__activation': 'identity', 'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (4,), 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__random_state': 3, 'mlpclassifier__solver': 'lbfgs'}",15
95,[0. 0. 0. 1.],[0.   0.75 1.   1.  ],1.0,0.6666666666666666,1.0,0.8,1.0,0.0,0.5,0.6666666666666666,0.0,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000001D2AF36A9A0>,GradientBoostingClassifier,"{'gradientboostingclassifier__learning_rate': 0.75, 'gradientboostingclassifier__loss': 'exponential', 'gradientboostingclassifier__max_depth': 3, 'gradientboostingclassifier__min_samples_leaf': 6, 'gradientboostingclassifier__random_state': 3}",15
96,[0. 0. 0. 1.],[0.  0.5 1.  1. ],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000001D2AD8C2E50>,KNeighborsClassifier,"{'kneighborsclassifier__n_neighbors': 5, 'kneighborsclassifier__p': 2, 'kneighborsclassifier__weights': 'uniform'}",16
97,[0. 0. 0. 1.],[0.   0.25 1.   1.  ],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000001D2AD8FFE80>,RandomForestClassifier,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__max_samples': 0.3, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__n_estimators': 30, 'randomforestclassifier__oob_score': True, 'randomforestclassifier__random_state': 3}",16
98,[0.  0.5 1. ],[0. 1. 1.],0.75,0.8,1.0,0.888888888888889,1.0,0.5,0.75,0.8333333333333333,0.7071067811865476,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000001D2AFB157C0>,DecisionTreeClassifier,"{'decisiontreeclassifier__class_weight': 'balanced', 'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_features': None, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__random_state': 3, 'decisiontreeclassifier__splitter': 'best'}",16
99,[0. 0. 0. 1.],[0.   0.25 1.   1.  ],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000001D2AFD27BB0>,SVC,"{'svc__C': 1.0, 'svc__degree': 0, 'svc__gamma': 'scale', 'svc__kernel': 'rbf', 'svc__probability': True, 'svc__random_state': 3}",16
100,[0. 0. 0. 1.],[0.   0.25 1.   1.  ],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000001D2B05E29A0>,MLPClassifier,"{'mlpclassifier__activation': 'identity', 'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (14,), 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__random_state': 3, 'mlpclassifier__solver': 'adam'}",16
101,[0. 0. 0. 1.],[0.   0.25 1.   1.  ],1.0,0.8,1.0,0.888888888888889,1.0,0.5,0.75,0.8333333333333333,0.7071067811865476,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000001D2B08DE1C0>,GradientBoostingClassifier,"{'gradientboostingclassifier__learning_rate': 0.25, 'gradientboostingclassifier__loss': 'log_loss', 'gradientboostingclassifier__max_depth': 4, 'gradientboostingclassifier__min_samples_leaf': 6, 'gradientboostingclassifier__random_state': 3}",16
102,[0. 0. 1.],[0. 1. 1.],1.0,0.6,1.0,0.7499999999999999,1.0,0.0,0.5,0.6,0.0,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000001D2B07F4400>,KNeighborsClassifier,"{'kneighborsclassifier__n_neighbors': 3, 'kneighborsclassifier__p': 1, 'kneighborsclassifier__weights': 'distance'}",17
