,fpr,tpr,auc,precision,recall,f1,sensitivity,specificity,macro_acc,micro_acc,g_mean,confusion_matrix,model_name,best_params,fold
77,[0.  0.  0.  0.5 0.5 1. ],[0.   0.25 0.75 0.75 1.   1.  ],0.875,1.0,0.75,0.8571428571428571,0.75,1.0,0.875,0.8333333333333333,0.8660254037844386,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189C949A0A0>,GradientBoostingClassifier,"{'gradientboostingclassifier__learning_rate': 0.1, 'gradientboostingclassifier__loss': 'exponential', 'gradientboostingclassifier__max_depth': 3, 'gradientboostingclassifier__min_samples_leaf': 6, 'gradientboostingclassifier__random_state': 3}",12
78,[0.  0.  0.5 0.5 1. ],[0.  0.5 0.5 1.  1. ],0.75,1.0,0.5,0.6666666666666666,0.5,1.0,0.75,0.6666666666666666,0.7071067811865476,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189C961BAC0>,KNeighborsClassifier,"{'kneighborsclassifier__n_neighbors': 3, 'kneighborsclassifier__p': 1, 'kneighborsclassifier__weights': 'distance'}",13
79,[0. 0. 0. 1.],[0.   0.25 1.   1.  ],1.0,1.0,0.75,0.8571428571428571,0.75,1.0,0.875,0.8333333333333333,0.8660254037844386,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189C6FE38B0>,RandomForestClassifier,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__max_samples': 0.3, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__n_estimators': 40, 'randomforestclassifier__oob_score': True, 'randomforestclassifier__random_state': 3}",13
80,[0. 0. 1.],[0.   0.75 1.  ],0.875,1.0,0.75,0.8571428571428571,0.75,1.0,0.875,0.8333333333333333,0.8660254037844386,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189CD171460>,DecisionTreeClassifier,"{'decisiontreeclassifier__class_weight': None, 'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_features': None, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__random_state': 3, 'decisiontreeclassifier__splitter': 'best'}",13
81,[0. 0. 0. 1.],[0.   0.25 1.   1.  ],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189CED2F160>,SVC,"{'svc__C': 0.2, 'svc__degree': 0, 'svc__gamma': 'scale', 'svc__kernel': 'linear', 'svc__probability': True, 'svc__random_state': 3}",13
82,[0. 0. 0. 1.],[0.  0.5 1.  1. ],1.0,1.0,0.75,0.8571428571428571,0.75,1.0,0.875,0.8333333333333333,0.8660254037844386,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189CD0CB670>,MLPClassifier,"{'mlpclassifier__activation': 'identity', 'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (14,), 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__random_state': 3, 'mlpclassifier__solver': 'lbfgs'}",13
83,[0.  0.  0.  0.5 0.5 1. ],[0.   0.25 0.75 0.75 1.   1.  ],0.875,1.0,0.75,0.8571428571428571,0.75,1.0,0.875,0.8333333333333333,0.8660254037844386,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189CD156580>,GradientBoostingClassifier,"{'gradientboostingclassifier__learning_rate': 0.75, 'gradientboostingclassifier__loss': 'log_loss', 'gradientboostingclassifier__max_depth': 3, 'gradientboostingclassifier__min_samples_leaf': 6, 'gradientboostingclassifier__random_state': 3}",13
84,[0. 0. 1.],[0. 1. 1.],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189C6FD3E20>,KNeighborsClassifier,"{'kneighborsclassifier__n_neighbors': 1, 'kneighborsclassifier__p': 1, 'kneighborsclassifier__weights': 'uniform'}",14
85,[0. 0. 0. 1.],[0.   0.75 1.   1.  ],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189C57679D0>,RandomForestClassifier,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__max_samples': 0.25, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__n_estimators': 30, 'randomforestclassifier__oob_score': True, 'randomforestclassifier__random_state': 3}",14
86,[0. 0. 1.],[0. 1. 1.],1.0,0.8,1.0,0.888888888888889,1.0,0.5,0.75,0.8333333333333333,0.7071067811865476,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000189C6891100>,DecisionTreeClassifier,"{'decisiontreeclassifier__class_weight': 'balanced', 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_features': 'sqrt', 'decisiontreeclassifier__min_samples_leaf': 3, 'decisiontreeclassifier__random_state': 3, 'decisiontreeclassifier__splitter': 'best'}",14
