,fpr,tpr,auc,precision,recall,f1,sensitivity,specificity,macro_acc,micro_acc,g_mean,confusion_matrix,model_name,best_params,fold
53,"[0.     0.     0.     0.0625 0.0625 0.125  0.125  0.25   0.25   0.5625
 0.5625 0.625  0.75   1.    ]","[0.         0.07692308 0.53846154 0.53846154 0.69230769 0.69230769
 0.84615385 0.84615385 0.92307692 0.92307692 1.         1.
 1.         1.        ]",0.9086538461538461,0.8333333333333334,0.7692307692307693,0.8,0.7692307692307693,0.875,0.8221153846153846,0.8275862068965517,0.820412654142367,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x00000281378761C0>,GradientBoostingClassifier,"{'gradientboostingclassifier__learning_rate': 0.1, 'gradientboostingclassifier__loss': 'log_loss', 'gradientboostingclassifier__max_depth': 3, 'gradientboostingclassifier__min_samples_leaf': 31, 'gradientboostingclassifier__random_state': 3}",8
54,[0.     0.     0.     0.0625 0.0625 0.1875 0.1875 0.25   0.25   1.    ],"[0.         0.07692308 0.69230769 0.69230769 0.84615385 0.84615385
 0.92307692 0.92307692 1.         1.        ]",0.9567307692307692,0.8,0.9230769230769231,0.8571428571428571,0.9230769230769231,0.8125,0.8677884615384616,0.8620689655172414,0.8660254037844386,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x0000028137879D00>,KNeighborsClassifier,"{'kneighborsclassifier__n_neighbors': 35, 'kneighborsclassifier__p': 4, 'kneighborsclassifier__weights': 'distance'}",9
55,"[0.     0.     0.     0.     0.     0.0625 0.0625 0.125  0.125  0.125
 0.125  0.4375 0.4375 0.5625 0.625  0.75   0.875  1.    ]","[0.         0.07692308 0.15384615 0.30769231 0.53846154 0.53846154
 0.61538462 0.61538462 0.69230769 0.84615385 0.92307692 0.92307692
 1.         1.         1.         1.         1.         1.        ]",0.9230769230769231,0.8,0.9230769230769231,0.8571428571428571,0.9230769230769231,0.8125,0.8677884615384616,0.8620689655172414,0.8660254037844386,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x0000028133619700>,RandomForestClassifier,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__max_samples': 0.3, 'randomforestclassifier__min_samples_leaf': 21, 'randomforestclassifier__n_estimators': 25, 'randomforestclassifier__oob_score': True, 'randomforestclassifier__random_state': 3}",9
56,"[0.     0.     0.     0.0625 0.125  0.125  0.375  0.375  0.4375 0.5625
 0.6875 0.75   1.    ]","[0.         0.23076923 0.46153846 0.61538462 0.69230769 0.84615385
 0.84615385 0.92307692 1.         1.         1.         1.
 1.        ]",0.9086538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.875,0.8605769230769231,0.8620689655172413,0.8604560508152729,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x0000028135764AF0>,DecisionTreeClassifier,"{'decisiontreeclassifier__class_weight': None, 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_features': None, 'decisiontreeclassifier__min_samples_leaf': 13, 'decisiontreeclassifier__random_state': 3, 'decisiontreeclassifier__splitter': 'best'}",9
57,[0.    0.    0.    0.125 0.125 0.25  0.25  1.   ],"[0.         0.07692308 0.84615385 0.84615385 0.92307692 0.92307692
 1.         1.        ]",0.9711538461538461,0.7647058823529411,1.0,0.8666666666666666,1.0,0.75,0.875,0.8620689655172413,0.8660254037844386,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x0000028133BBE9A0>,SVC,"{'svc__C': 0.5, 'svc__degree': 0, 'svc__gamma': 'auto', 'svc__kernel': 'rbf', 'svc__probability': True, 'svc__random_state': 3}",9
58,[0.     0.     0.     0.0625 0.0625 0.3125 0.3125 1.    ],"[0.         0.07692308 0.84615385 0.84615385 0.92307692 0.92307692
 1.         1.        ]",0.9711538461538461,0.75,0.9230769230769231,0.8275862068965517,0.9230769230769231,0.75,0.8365384615384616,0.8275862068965518,0.8320502943378437,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x0000028137DBDB20>,MLPClassifier,"{'mlpclassifier__activation': 'tanh', 'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (8,), 'mlpclassifier__learning_rate': 'constant', 'mlpclassifier__random_state': 3, 'mlpclassifier__solver': 'adam'}",9
59,[0.     0.     0.     0.0625 0.0625 0.125  0.125  0.1875 0.1875 1.    ],"[0.         0.07692308 0.38461538 0.38461538 0.76923077 0.76923077
 0.92307692 0.92307692 1.         1.        ]",0.9423076923076923,0.8,0.9230769230769231,0.8571428571428571,0.9230769230769231,0.8125,0.8677884615384616,0.8620689655172414,0.8660254037844386,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000002812DB44250>,GradientBoostingClassifier,"{'gradientboostingclassifier__learning_rate': 0.1, 'gradientboostingclassifier__loss': 'exponential', 'gradientboostingclassifier__max_depth': 3, 'gradientboostingclassifier__min_samples_leaf': 26, 'gradientboostingclassifier__random_state': 3}",9
60,[0.     0.     0.     0.     0.0625 0.125  0.3125 0.5625 0.625  1.    ],"[0.         0.07142857 0.35714286 0.57142857 0.85714286 0.85714286
 0.92857143 0.92857143 1.         1.        ]",0.9330357142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.875,0.8660714285714286,0.8666666666666667,0.8660254037844386,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000002813AAD7520>,KNeighborsClassifier,"{'kneighborsclassifier__n_neighbors': 11, 'kneighborsclassifier__p': 4, 'kneighborsclassifier__weights': 'uniform'}",10
61,"[0.     0.     0.     0.0625 0.0625 0.125  0.125  0.625  0.6875 0.875
 1.    ]","[0.         0.07142857 0.57142857 0.57142857 0.71428571 0.71428571
 0.92857143 0.92857143 1.         1.         1.        ]",0.9174107142857142,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.7857142857142857,0.875,0.8303571428571428,0.8333333333333333,0.82915619758885,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000002813A8E42B0>,RandomForestClassifier,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__max_samples': 0.3, 'randomforestclassifier__min_samples_leaf': 21, 'randomforestclassifier__n_estimators': 40, 'randomforestclassifier__oob_score': True, 'randomforestclassifier__random_state': 3}",10
62,[0.     0.     0.125  0.125  0.125  0.1875 0.3125 0.3125 0.4375 1.    ],"[0.         0.14285714 0.42857143 0.5        0.85714286 0.85714286
 0.85714286 0.92857143 0.92857143 1.        ]",0.8549107142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.875,0.8660714285714286,0.8666666666666667,0.8660254037844386,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x000002813AC76C10>,DecisionTreeClassifier,"{'decisiontreeclassifier__class_weight': None, 'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_features': None, 'decisiontreeclassifier__min_samples_leaf': 11, 'decisiontreeclassifier__random_state': 3, 'decisiontreeclassifier__splitter': 'best'}",10
